question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at
q1681,b1494,e1494,c,3,52;181;185,1572412090238
q1682,b1494,e1494,a,3,179;54;181;185,1572412092580
q1683,b1495,e1495,b,3,56;183;185,1572412095981
q1684,b1495,e1495,c,3,179;53;183;185,1572412097119
q1685,b1495,e1495,b,3,55;183;185,1572412098291
q1686,b1496,e1496,a,3,52;185;181,1572412100809
q1687,b1496,e1496,b,3,54;185;181,1572412101963
q1688,b1496,e1496,c,3,55;185;181,1572412103470
q1689,b1497,e1497,a,3,53;185;183,1572412107033
q1690,b1497,e1497,b,3,52;185;183,1572412108171
q1691,b1497,e1497,d,3,54;185;183,1572412109432
q1692,b1498,e1498,d,3,53;184;183,1572412111919
q1693,b1498,e1498,b,3,52;184;183,1572412113613
q1694,b1498,e1498,a,3,52;184;183,1572412114714
q1695,b1499,e1499,a,3,53;185;181,1572412117533
q1696,b1499,e1499,b,3,52;185;181,1572412118642
q1697,b1499,e1499,a,3,52;185;181,1572412119773
q1698,b1500,e1500,d,3,179;58;185;183,-1
q1699,b1500,e1500,a,3,52;185;183,-1
q1700,b1500,e1500,b,3,54;185;183,-1
q1701,b1501,e1501,b,3,53;184;183,-1
q1702,b1501,e1501,d,3,52;184;183,-1
q1703,b1501,e1501,c,3,58;184;183,-1
q1704,b1502,e1502,a,3,53;185;181,1514566325759
q1705,b1502,e1502,b,3,54;185;181,1514566327184
q1706,b1502,e1502,d,3,58;185;181,1514566328455
q1707,b1503,e1503,c,3,53;183;185,1514566334131
q1708,b1503,e1503,a,3,53;183;185,1514566335658
q1709,b1503,e1503,b,3,58;183;185,1514566336984
q1710,b1504,e1504,c,3,52;181;185,-1
q1711,b1504,e1504,b,3,52;181;185,-1
q1712,b1504,e1504,c,3,58;181;185,-1
q1713,b1505,e1505,a,3,56;183;185,1514566343876
q1714,b1505,e1505,b,3,52;183;185,1514566345261
q1715,b1505,e1505,a,3,58;183;185,1514566346577
q1716,b1506,e1506,d,3,52;183;184,-1
q1717,b1506,e1506,b,3,58;183;184,-1
q1718,b1506,e1506,b,3,54;183;184,-1
q1719,b1507,e1507,b,3,52;185;181,-1
q1720,b1507,e1507,d,3,58;185;181,-1
q1721,b1507,e1507,c,3,55;185;181,-1
q1722,b1508,e1508,b,3,56;184;183,1514566353806
q1723,b1508,e1508,a,3,54;184;183,1514566355239
q1724,b1508,e1508,c,3,179;58;184;183,1514566356637
q1725,b1509,e1509,d,3,53;184;181,1514566363589
q1726,b1509,e1509,a,3,58;184;181,1514566364941
q1727,b1509,e1509,a,3,55;184;181,1514566366217
q1728,b1510,e1510,b,3,53;182;183,1514565886189
q1729,b1510,e1510,b,3,58;182;183,1514565887637
q1730,b1510,e1510,d,3,55;182;183,1514565889028
q1731,b1511,e1511,a,3,52;183;182,1514565895450
q1732,b1511,e1511,b,3,58;183;182,1514565896848
q1733,b1511,e1511,c,3,54;183;182,1514565898221
q1734,b1512,e1512,d,3,56;182;183,1514565902025
q1735,b1512,e1512,b,3,52;182;183,1514565903327
q1736,b1512,e1512,d,3,58;182;183,1514565904676
q1737,b1513,e1513,d,3,53;183;182,1514565911534
q1738,b1513,e1513,a,3,58;183;182,1514565912819
q1739,b1513,e1513,b,3,55;183;182,1514565914132
q1740,b1514,e1514,a,3,54;182;183,1514565919668
q1741,b1514,e1514,d,3,52;182;183,1514565920847
q1742,b1514,e1514,a,3,58;182;183,1514565922260
q1743,b1515,e1515,a,3,58;183;182,1514565925719
q1744,b1515,e1515,a,3,54;183;182,1514565927078
q1745,b1515,e1515,d,3,54;183;182,1514565928373
q1746,b1516,e1516,b,3,52;182;183,1514565933220
q1747,b1516,e1516,d,3,58;182;183,1514565934600
q1748,b1516,e1516,c,3,54;182;183,1514565935949
q1749,b1517,e1517,d,3,52;185;186,-1
q1750,b1517,e1517,d,3,58;185;186,-1
q1751,b1517,e1517,c,3,54;185;186,-1
q1752,b1518,e1518,b,3,54;182;183,1514565939564
q1753,b1518,e1518,d,3,58;182;183,1514565940898
q1754,b1518,e1518,b,3,52;182;183,1514565942274
q1755,b1519,e1519,a,3,52;183;182,1514565948248
q1756,b1519,e1519,d,3,54;183;182,1514565949487
q1757,b1519,e1519,c,3,58;183;182,1514565950834
q1758,b1520,e1520,b,3,53;183;185;184,1514566043996
q1759,b1520,e1520,a,3,57;183;185;184,1514566045350
q1760,b1520,e1520,c,3,179;55;183;185;184,1514566046773
q1761,b1521,e1521,d,3,53;183;185;181,1514566049972
q1762,b1521,e1521,a,3,52;183;185;181,1514566051278
q1763,b1521,e1521,b,3,55;183;185;181,1514566052682
q1764,b1522,e1522,a,3,179;53;185;184;183,1514566055825
q1765,b1522,e1522,a,3,53;185;184;183,1514566057112
q1766,b1522,e1522,b,3,55;185;184;183,1514566058396
q1767,b1523,e1523,d,3,53;184;181;183,-1
q1768,b1523,e1523,a,3,52;184;181;183,-1
q1769,b1523,e1523,b,3,57;184;181;183,-1
q1770,b1524,e1524,a,3,52;184;181;185,1514566061493
q1771,b1524,e1524,c,3,52;184;181;185,1514566062952
q1772,b1524,e1524,b,3,57;184;181;185,1514566064188
q1773,b1525,e1525,d,3,52;185;184;183,1514564921834
q1774,b1525,e1525,c,3,54;185;184;183,1514564923435
q1775,b1525,e1525,d,3,52;185;184;183,1514564925069
q1776,b1526,e1526,a,3,56;185;183;181,1514564928531
q1777,b1526,e1526,d,3,53;185;183;181,1514564930218
q1778,b1526,e1526,c,3,52;185;183;181,1514564931668
q1779,b1527,e1527,a,3,54;184;185;181,1514564935315
q1780,b1527,e1527,c,3,54;184;185;181,1514564936994
q1781,b1527,e1527,b,3,54;184;185;181,1514564938539
q1782,b1528,e1528,a,3,53;185;181;183,1514564942562
q1783,b1528,e1528,b,3,52;185;181;183,1514564944088
q1784,b1528,e1528,a,3,55;185;181;183,1514564945471
q1785,b1529,e1529,d,3,53;181;183;184,1514564949602
q1786,b1529,e1529,d,3,52;181;183;184,1514564951048
q1787,b1529,e1529,b,3,54;181;183;184,1514564952378
q1788,b1530,e1530,c,3,52;182;181,1571278951281
q1789,b1530,e1530,b,3,53;182;181,1571278952375
q1790,b1530,e1530,d,3,54;182;181,1571278953438
q1791,b1531,e1531,d,3,53;181;182,1571278955755
q1792,b1531,e1531,b,3,179;53;181;182,1571278956845
q1793,b1531,e1531,d,3,55;181;182,1571278957910
q1794,b1532,e1532,b,3,53;181;184,1571278960364
q1795,b1532,e1532,c,3,55;181;184,1571278961438
q1796,b1532,e1532,a,3,52;181;184,1571278962515
q1797,b1533,e1533,b,3,53;182;181,1571278965067
q1798,b1533,e1533,a,3,54;182;181,1571278966127
q1799,b1533,e1533,d,3,55;182;181,1571278967194
q1800,b1534,e1534,c,3,53;184;183,1571278969885
q1801,b1534,e1534,c,3,54;184;183,1571278970976
q1802,b1534,e1534,a,3,179;52;184;183,1571278972054
q1803,b1535,e1535,b,3,179;56;183;182,1571278974651
q1804,b1535,e1535,b,3,53;183;182,1571278975703
q1805,b1535,e1535,d,3,54;183;182,1571278976792
q1806,b1536,e1536,c,3,56;181;182,1571278979405
q1807,b1536,e1536,d,3,52;181;182,1571278980497
q1808,b1536,e1536,a,3,52;181;182,1571278981571
q1809,b1537,e1537,b,3,53;184;183,1571278984229
q1810,b1537,e1537,d,3,52;184;183,1571278985388
q1811,b1537,e1537,c,3,54;179;184;183,1571278986523
q1812,b1538,e1538,c,3,56;182;181,1571278989065
q1813,b1538,e1538,b,3,52;182;181,1571278990135
q1814,b1538,e1538,d,3,55;182;181,1571278991207
q1815,b1539,e1539,b,3,53;181;182,1571278993997
q1816,b1539,e1539,a,3,53;181;182,1571278995094
q1817,b1539,e1539,c,3,55;181;182,1571278996170
q1818,b1540,e1540,c,3,53;183;185,1514565287322
q1819,b1540,e1540,b,3,52;183;185,1514565288854
q1820,b1540,e1540,a,3,179;54;183;185,1514565290297
q1821,b1541,e1541,b,3,53;184;181,1514565683686
q1822,b1541,e1541,c,3,179;52;184;181,1514565685077
q1823,b1541,e1541,d,3,52;184;181,1514565686340
q1824,b1542,e1542,a,3,53;185;183,1514565689050
q1825,b1542,e1542,d,3,52;185;183,1514565690409
q1826,b1542,e1542,c,3,52;185;183,1514565691660
q1827,b1543,e1543,a,3,56;181;184,1514565293162
q1828,b1543,e1543,c,3,179;52;181;184,1514565294756
q1829,b1543,e1543,d,3,55;181;184,1514565296040
q1830,b1544,e1544,c,3,179;53;185;183,1514565298755
q1831,b1544,e1544,a,3,52;185;183,1514565300172
q1832,b1544,e1544,d,3,54;185;183,1514565301484
q1833,b1545,e1545,b,3,56;184;181,1514565304491
q1834,b1545,e1545,d,3,54;184;181,1514565306044
q1835,b1545,e1545,a,3,52;184;181,1514565307485
q1836,b1546,e1546,b,3,56;185;181,1514565310015
q1837,b1546,e1546,a,3,53;185;181,1514565311446
q1838,b1546,e1546,a,3,54;185;181,1514565312822
q1839,b1547,e1547,c,3,53;181;184,1514565315524
q1840,b1547,e1547,c,3,52;181;184,1514565317027
q1841,b1547,e1547,d,3,52;181;184,1514565318514
q1842,b1548,e1548,b,3,56;181;185,1514565321340
q1843,b1548,e1548,b,3,52;181;185,1514565322685
q1844,b1548,e1548,d,3,55;181;185,1514565324043
q1845,b1549,e1549,d,3,52;181;184,1514565326847
q1846,b1549,e1549,b,3,52;181;184,1514565328259
q1847,b1549,e1549,a,3,54;181;184,1514565329567
q1848,b1550,e1550,d,3,56;182;183,-1
q1849,b1550,e1550,c,3,52;182;183,-1
q1850,b1550,e1550,d,3,58;182;183,-1
q1851,b1551,e1551,a,3,56;182;181,1514566388264
q1852,b1551,e1551,d,3,52;182;181,1514566389623
q1853,b1551,e1551,b,3,58;182;181,1514566390917
q1854,b1552,e1552,d,3,53;181;184,1514566397273
q1855,b1552,e1552,c,3,58;181;184,1514566398591
q1856,b1552,e1552,b,3,54;181;184,1514566399983
q1857,b1553,e1553,c,3,52;181;182,1514566403517
q1858,b1553,e1553,a,3,179;58;181;182,1514566404793
q1859,b1553,e1553,d,3,54;181;182,1514566406108
q1860,b1554,e1554,a,3,53;181;184,1514566410047
q1861,b1554,e1554,b,3,58;181;184,1514566411367
q1862,b1554,e1554,b,3,54;181;184,1514566412716
q1863,b1555,e1555,c,3,56;182;183,-1
q1864,b1555,e1555,b,3,57;182;183,-1
q1865,b1555,e1555,a,3,54;182;183,-1
q1866,b1556,e1556,b,3,56;182;183,1514566278690
q1867,b1556,e1556,a,3,57;182;183,1514566280054
q1868,b1556,e1556,b,3,54;182;183,1514566281438
q1869,b1557,e1557,b,3,53;182;183,1514566284640
q1870,b1557,e1557,d,3,57;182;183,1514566285972
q1871,b1557,e1557,a,3,55;182;183,1514566287375
q1872,b1558,e1558,c,3,53;182;183,-1
q1873,b1558,e1558,a,3,57;182;183,-1
q1874,b1558,e1558,a,3,52;182;183,-1
q1875,b1559,e1559,b,3,56;182;183,1514566290455
q1876,b1559,e1559,b,3,54;182;183,1514566291860
q1877,b1559,e1559,c,3,57;182;183,1514566293209
q1878,b1560,e1560,d,3,53;183;182,1514566296182
q1879,b1560,e1560,a,3,52;183;182,1514566297626
q1880,b1560,e1560,a,3,57;183;182,1514566299038
q1881,b1561,e1561,d,3,53;182;183,1514566301958
q1882,b1561,e1561,a,3,57;182;183,1514566303332
q1883,b1561,e1561,d,3,52;182;183,1514566304690
q1884,b1562,e1562,b,3,52;183;182,1514566307791
q1885,b1562,e1562,b,3,54;183;182,1514566309299
q1886,b1562,e1562,c,3,57;183;182,1514566310608
q1887,b1563,e1563,a,3,56;183;182,-1
q1888,b1563,e1563,c,3,52;183;182,-1
q1889,b1563,e1563,c,3,57;183;182,-1
q1890,b1564,e1564,d,3,53;182;183,1514566313903
q1891,b1564,e1564,a,3,52;182;183,1514566315372
q1892,b1564,e1564,d,3,57;182;183,1514566316898
q1893,b1565,e1565,a,3,56;185;181,1514565332319
q1894,b1565,e1565,b,3,53;185;181,1514565333750
q1895,b1565,e1565,d,3,55;185;181,1514565335136
q1896,b1566,e1566,a,3,52;185;183,-1
q1897,b1566,e1566,d,3,52;185;183,-1
q1898,b1566,e1566,c,3,54;185;183,-1
q1899,b1567,e1567,b,3,56;184;181,1514565337686
q1900,b1567,e1567,a,3,52;184;181,1514565339018
q1901,b1567,e1567,d,3,55;184;181,1514565340349
q1902,b1568,e1568,b,3,53;181;185,1514565343178
q1903,b1568,e1568,c,3,56;181;185,1514565344625
q1904,b1568,e1568,a,3,54;181;185,1514565345950
q1905,b1569,e1569,d,3,53;184;183,1514565348761
q1906,b1569,e1569,b,3,52;184;183,1514565350121
q1907,b1569,e1569,a,3,54;184;183,1514565351507
q1908,b1570,e1570,a,3,56;183;185,-1
q1909,b1570,e1570,d,3,53;183;185,-1
q1910,b1570,e1570,b,3,55;183;185,-1
q1911,b1571,e1571,c,3,53;183;181,-1
q1912,b1571,e1571,a,3,52;183;181,-1
q1913,b1571,e1571,a,3,52;183;181,-1
q1914,b1572,e1572,d,3,52;184;183,1514565354083
q1915,b1572,e1572,c,3,52;184;183,1514565355484
q1916,b1572,e1572,c,3,55;184;183,1514565356969
q1917,b1573,e1573,c,3,56;184;181,1514565359498
q1918,b1573,e1573,a,3,53;184;181,1514565360832
q1919,b1573,e1573,b,3,55;184;181,1514565362263
q1920,b1574,e1574,a,3,56;181;184,1514565365319
q1921,b1574,e1574,b,3,52;181;184,1514565366686
q1922,b1574,e1574,d,3,55;181;184,1514565367981
q1923,b1575,e1575,b,3,53;183;182,1514565371330
q1924,b1575,e1575,d,3,54;183;182,1514565372770
q1925,b1575,e1575,a,3,179;57;183;182,1514565374131
q1926,b1576,e1576,c,3,52;182;181,1514565377254
q1927,b1576,e1576,b,3,57;182;181,1514565378640
q1928,b1576,e1576,d,3,55;182;181,1514565380034
q1929,b1577,e1577,c,3,52;182;183,-1
q1930,b1577,e1577,d,3,57;182;183,-1
q1931,b1577,e1577,b,3,55;182;183,-1
q1932,b1578,e1578,d,3,52;182;183,-1
q1933,b1578,e1578,a,3,57;182;183,-1
q1934,b1578,e1578,b,3,55;182;183,-1
q1935,b1579,e1579,b,3,53;182;183,1514565383338
q1936,b1579,e1579,d,3,57;182;183,1514565384707
q1937,b1579,e1579,c,3,54;182;183,1514565386123
q1938,b1580,e1580,a,3,56;182;181,1555043171905
q1939,b1580,e1580,c,3,52;182;181,1555043173027
q1940,b1580,e1580,d,3,179;54;182;181,1555043174147
q1941,b1581,e1581,c,3,53;181;182,1555043176292
q1942,b1581,e1581,a,3,179;54;181;182,1555043177393
q1943,b1581,e1581,d,3,55;181;182,1555043178511
q1944,b1582,e1582,a,3,53;183;184,1555043180578
q1945,b1582,e1582,d,3,52;183;184,1555043182028
q1946,b1582,e1582,a,3,179;54;183;184,1555043183166
q1947,b1583,e1583,c,3,56;182;181,1555043185262
q1948,b1583,e1583,a,3,53;182;181,1555043186321
q1949,b1583,e1583,a,3,55;182;181,1555043187416
q1950,b1584,e1584,d,3,179;56;183;184,-1
q1951,b1584,e1584,b,3,52;183;184,-1
q1952,b1584,e1584,a,3,54;183;184,-1
q1953,b1585,e1585,a,3,56;183;182,1555043189485
q1954,b1585,e1585,d,3,53;183;182,1555043190598
q1955,b1585,e1585,b,3,179;54;183;182,1555043191776
q1956,b1586,e1586,d,3,56;181;182,1555043193936
q1957,b1586,e1586,d,3,54;181;182,1555043195055
q1958,b1586,e1586,c,3,54;181;182,1555043196146
q1959,b1587,e1587,c,3,179;53;184;183,-1
q1960,b1587,e1587,b,3,52;184;183,-1
q1961,b1587,e1587,d,3,54;184;183,-1
q1962,b1588,e1588,a,3,53;182;181,1555043198204
q1963,b1588,e1588,b,3,52;182;181,1555043199327
q1964,b1588,e1588,a,3,54;182;181,1555043200440
q1965,b1589,e1589,a,3,56;181;182,1555043202682
q1966,b1589,e1589,b,3,53;181;182,1555043203844
q1967,b1589,e1589,c,3,55;181;182,1555043204963
q1968,b1590,e1590,b,3,56;183;182,1565338506379
q1969,b1590,e1590,a,3,55;183;182,1565338507427
q1970,b1590,e1590,a,3,54;183;182,1565338508477
q1971,b1591,e1591,a,3,52;182;181,1565338510989
q1972,b1591,e1591,d,3,54;182;181,1565338512016
q1973,b1591,e1591,b,3,54;182;181,1565338513047
q1974,b1592,e1592,c,3,56;183;182,1565338515798
q1975,b1592,e1592,a,3,52;183;182,1565338516833
q1976,b1592,e1592,c,3,54;183;182,1565338517914
q1977,b1593,e1593,b,3,53;181;184,-1
q1978,b1593,e1593,a,3,54;181;184,-1
q1979,b1593,e1593,d,3,54;181;184,-1
q1980,b1594,e1594,d,3,52;181;182;183,1565338520734
q1981,b1594,e1594,a,3,52;181;182;183,1565338521775
q1982,b1594,e1594,b,3,54;181;182;183,1565338522886
q1983,b1595,e1595,d,3,56;181;182,1565338525467
q1984,b1595,e1595,a,3,57;181;182,1565338526527
q1985,b1595,e1595,a,3,54;181;182,1565338527587
q1986,b1596,e1596,d,3,52;184;182;181,1565338530106
q1987,b1596,e1596,a,3,52;184;182;181,1565338531253
q1988,b1596,e1596,d,3,55;184;182;181,1565338532380
q1989,b1597,e1597,b,3,54;183;182,1565338535021
q1990,b1597,e1597,c,3,52;183;182,1565338536066
q1991,b1597,e1597,c,3,54;183;182,1565338537119
q1992,b1598,e1598,a,3,53;181;184,1565338539442
q1993,b1598,e1598,b,3,54;181;184,1565338540535
q1994,b1598,e1598,b,3,57;181;184,1565338541556
q1995,b1599,e1599,c,3,53;182;183,1565338544526
q1996,b1599,e1599,c,3,52;182;183,1565338545572
q1997,b1599,e1599,d,3,54;182;183,1565338546603
q1998,b1600,e1600,a,3,53;183;184,-1
q1999,b1600,e1600,d,3,54;183;184,-1
q2000,b1600,e1600,d,3,58;183;184,-1
q2001,b1601,e1601,c,3,53;183;182,1565338549450
q2002,b1601,e1601,c,3,58;183;182,1565338550490
q2003,b1601,e1601,a,3,52;183;182,1565338551523
q2004,b1602,e1602,c,3,56;182;183,1565338556554
q2005,b1602,e1602,c,3,58;182;183,1565338557610
q2006,b1602,e1602,c,3,54;182;183,1565338558642
q2007,b1603,e1603,c,3,56;182;183,1514565616593
q2008,b1603,e1603,d,3,54;182;183,1514565617888
q2009,b1603,e1603,a,3,54;182;183,1514565619293
q2010,b1604,e1604,a,3,53;181;182,1514565623079
q2011,b1604,e1604,c,3,52;181;182,1514565624427
q2012,b1604,e1604,a,3,55;181;182,1514565625836
q2013,b1605,e1605,d,3,53;182;183,-1
q2014,b1605,e1605,c,3,52;182;183,-1
q2015,b1605,e1605,b,3,54;182;183,-1
q2016,b1606,e1606,c,3,53;181;184,1514565629199
q2017,b1606,e1606,a,3,54;181;184,1514565630632
q2018,b1606,e1606,b,3,55;181;184,1514565632010
q2019,b1607,e1607,a,3,56;182;183,1514565635264
q2020,b1607,e1607,c,3,52;182;183,1514565636880
q2021,b1607,e1607,b,3,57;182;183,1514565638215
q2022,b1608,e1608,d,3,52;184;181,-1
q2023,b1608,e1608,b,3,54;184;181,-1
q2024,b1608,e1608,a,3,52;184;181,-1
q2025,b1609,e1609,d,3,56;181;182,1514565641907
q2026,b1609,e1609,b,3,52;181;182,1514565643204
q2027,b1609,e1609,a,3,54;181;182,1514565644527
q2028,b1610,e1610,a,3,57;183;182,1514565648014
q2029,b1610,e1610,c,3,52;183;182,1514565649514
q2030,b1610,e1610,d,3,55;183;182,1514565650797
q2031,b1611,e1611,d,3,56;182;181;184,1514565654836
q2032,b1611,e1611,b,3,52;182;181;184,1514565656298
q2033,b1611,e1611,a,3,54;182;181;184,1514565657818
q2034,b1612,e1612,b,3,52;183;182,1514565661604
q2035,b1612,e1612,d,3,54;183;182,1514565663052
q2036,b1612,e1612,a,3,54;183;182,1514565664485
q2037,b1613,e1613,d,3,56;184;183,-1
q2038,b1613,e1613,a,3,52;184;183,-1
q2039,b1613,e1613,b,3,57;184;183,-1
q2040,b1614,e1614,d,3,56;182;183,1514565668239
q2041,b1614,e1614,d,3,58;182;183,1514565669592
q2042,b1614,e1614,a,3,52;182;183,1514565671075
q2043,b1615,e1615,c,3,56;183;182,1514565677974
q2044,b1615,e1615,a,3,54;183;182,1514565679535
q2045,b1615,e1615,b,3,58;183;182,1514565680937
q2046,b1616,e1616,a,3,53;185;181,1552357654831
q2047,b1616,e1616,b,3,179;52;185;181,1552357656014
q2048,b1616,e1616,a,3,52;185;181,1552357657189
q2049,b1617,e1617,d,3,179;53;185;181,1552357659595
q2050,b1617,e1617,a,3,52;185;181,1552357660721
q2051,b1617,e1617,a,3,55;185;181,1552357661851
q2052,b1618,e1618,b,3,53;183;185,1552357665729
q2053,b1618,e1618,a,3,56;183;185,1552357668104
q2054,b1618,e1618,c,3,52;183;185,1552357669202
q2055,b1619,e1619,d,3,53;185;181,1552357671726
q2056,b1619,e1619,a,3,52;185;181,1552357672970
q2057,b1619,e1619,c,3,55;185;181,1552357674143
q2058,b1620,e1620,c,3,52;185;183,1552357676502
q2059,b1620,e1620,c,3,52;185;183,1552357677655
q2060,b1620,e1620,c,3,52;185;183,1552357678855
q2061,b1621,e1621,c,3,52;183;184,1552357681146
q2062,b1621,e1621,b,3,53;183;184,1552357682275
q2063,b1621,e1621,a,3,55;183;184,1552357683444
q2064,b1622,e1622,c,3,53;181;185,1552357685680
q2065,b1622,e1622,c,3,52;181;185,1552357686842
q2066,b1622,e1622,b,3,54;181;185,1552357687967
q2067,b1623,e1623,b,3,52;183;184,1552357690338
q2068,b1623,e1623,a,3,55;183;184,1552357691490
q2069,b1623,e1623,d,3,179;52;183;184,1552357692671
q2070,b1624,e1624,a,3,179;52;185;181,1552357695062
q2071,b1624,e1624,a,3,54;185;181,1552357696247
q2072,b1624,e1624,b,3,54;185;181,1552357697447
q2073,b1625,e1625,d,3,56;185;181,1552357699941
q2074,b1625,e1625,b,3,179;53;185;181,1552357701116
q2075,b1625,e1625,a,3,54;185;181,1552357702248
q2076,b1626,e1626,b,3,53;182;183,-1
q2077,b1626,e1626,d,3,53;182;183,-1
q2078,b1626,e1626,b,3,52;182;183,-1
q2079,b1627,e1627,b,3,52;183;182,1514566778773
q2080,b1627,e1627,c,3,53;183;182,1514566780206
q2081,b1627,e1627,a,3,55;183;182,1514566781693
q2082,b1628,e1628,d,3,56;183;182,-1
q2083,b1628,e1628,d,3,52;183;182,-1
q2084,b1628,e1628,b,3,54;183;182,-1
q2085,b1629,e1629,d,3,52;182;183,-1
q2086,b1629,e1629,c,3,52;182;183,-1
q2087,b1629,e1629,d,3,52;182;183,-1
q2088,b1630,e1630,d,3,53;182;183,1514566784492
q2089,b1630,e1630,b,3,52;182;183,1514566785866
q2090,b1630,e1630,c,3,54;182;183,1514566787370
q2091,b1631,e1631,c,3,56;182;183,1514566789967
q2092,b1631,e1631,a,3,53;182;183,1514566791376
q2093,b1631,e1631,d,3,54;182;183,1514566792638
q2094,b1632,e1632,c,3,53;182;183,1514566795389
q2095,b1632,e1632,c,3,52;182;183,1514566796742
q2096,b1632,e1632,a,3,52;182;183,1514566798095
q2097,b1633,e1633,c,3,56;182;183,-1
q2098,b1633,e1633,a,3,53;182;183,-1
q2099,b1633,e1633,d,3,55;182;183,-1
q2100,b1634,e1634,b,3,53;182;183,-1
q2101,b1634,e1634,c,3,54;182;183,-1
q2102,b1634,e1634,b,3,55;182;183,-1
q2103,b1635,e1635,d,3,56;182;183,1514566801021
q2104,b1635,e1635,b,3,53;182;183,1514566802386
q2105,b1635,e1635,b,3,55;182;183,1514566803679
q2106,b1636,e1636,a,3,53;182;183,1514566728435
q2107,b1636,e1636,c,3,52;182;183,1514566729828
q2108,b1636,e1636,d,3,54;182;183,1514566731275
q2109,b1637,e1637,d,3,53;183;182,1514566734058
q2110,b1637,e1637,d,3,54;183;182,1514566735431
q2111,b1637,e1637,a,3,52;183;182,1514566736773
q2112,b1638,e1638,c,3,56;182;183,1514566739451
q2113,b1638,e1638,b,3,53;182;183,1514566741003
q2114,b1638,e1638,b,3,52;182;183,1514566742363
q2115,b1639,e1639,c,3,56;183;182,1514566745471
q2116,b1639,e1639,c,3,53;183;182,1514566746873
q2117,b1639,e1639,b,3,54;183;182,1514566748270
q2118,b1640,e1640,c,3,56;183;182,1514566751178
q2119,b1640,e1640,b,3,52;183;182,1514566752549
q2120,b1640,e1640,d,3,54;183;182,1514566754013
q2121,b1641,e1641,b,3,53;183;182,-1
q2122,b1641,e1641,b,3,52;183;182,-1
q2123,b1641,e1641,a,3,54;183;182,-1
q2124,b1642,e1642,b,3,53;183;182,1514566756703
q2125,b1642,e1642,d,3,52;183;182,1514566758057
q2126,b1642,e1642,a,3,54;183;182,1514566759357
q2127,b1643,e1643,a,3,52;182;183,1514566762146
q2128,b1643,e1643,c,3,52;182;183,1514566763446
q2129,b1643,e1643,a,3,55;182;183,1514566764827
q2130,b1644,e1644,a,3,56;182;183,1514566767725
q2131,b1644,e1644,b,3,53;182;183,1514566769100
q2132,b1644,e1644,c,3,55;182;183,1514566770332
q2133,b1645,e1645,d,3,53;183;182,1514566773127
q2134,b1645,e1645,b,3,52;183;182,1514566774526
q2135,b1645,e1645,c,3,54;183;182,1514566775791
q2136,b1646,e1646,b,3,54;182;183,-1
q2137,b1646,e1646,a,3,52;182;183,-1
q2138,b1646,e1646,d,3,54;182;183,-1
q2139,b1647,e1647,a,3,53;183;182,1514565953683
q2140,b1647,e1647,b,3,52;183;182,1514565955126
q2141,b1647,e1647,d,3,54;183;182,1514565956620
q2142,b1648,e1648,d,3,53;183;182,1514565959559
q2143,b1648,e1648,b,3,52;183;182,1514565960915
q2144,b1648,e1648,c,3,54;183;182,1514565962281
q2145,b1649,e1649,c,3,53;183;182,1514565965346
q2146,b1649,e1649,b,3,52;183;182,1514565966639
q2147,b1649,e1649,c,3,55;183;182,1514565968032
q2148,b1650,e1650,a,3,52;182;183,1514565970885
q2149,b1650,e1650,b,3,54;182;183,1514565972128
q2150,b1650,e1650,a,3,52;182;183,1514565973442
q2151,b1651,e1651,c,3,56;183;182,-1
q2152,b1651,e1651,a,3,52;183;182,-1
q2153,b1651,e1651,a,3,55;183;182,-1
q2154,b1652,e1652,d,3,56;182;183,1514565976211
q2155,b1652,e1652,b,3,53;182;183,1514565977517
q2156,b1652,e1652,a,3,54;182;183,1514565978925
q2157,b1653,e1653,b,3,53;182;183,1514565981726
q2158,b1653,e1653,a,3,56;182;183,1514565983119
q2159,b1653,e1653,d,3,55;182;183,1514565984451
q2160,b1654,e1654,d,3,53;183;182,1514565987072
q2161,b1654,e1654,a,3,56;183;182,1514565988488
q2162,b1654,e1654,d,3,54;183;182,1514565989789
q2163,b1655,e1655,d,3,56;182;183,-1
q2164,b1655,e1655,d,3,53;182;183,-1
q2165,b1655,e1655,c,3,52;182;183,-1
q2166,b1656,e1656,b,3,56;182;181,1568688246593
q2167,b1656,e1656,a,3,53;182;181,1568688247706
q2168,b1656,e1656,b,3,52;182;181,1568688248797
q2169,b1657,e1657,a,3,52;181;185,1568688250887
q2170,b1657,e1657,a,3,53;181;185,1568688252227
